id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
4298,2013,1,5,2054.0,2035,19.0,114.0,126,-12.0,UA,1071,N73291,EWR,BQN,186.0,1585,20,35,2013-01-05 20:00:00,United Air Lines Inc.
101295,2013,12,20,1433.0,1430,3.0,1631.0,1641,-10.0,9E,3300,N908XJ,EWR,MSP,159.0,1008,14,30,2013-12-20 14:00:00,Endeavor Air Inc.
166108,2013,4,2,626.0,630,-4.0,722.0,750,-28.0,UA,1142,N37409,EWR,BOS,39.0,200,6,30,2013-04-02 06:00:00,United Air Lines Inc.
176933,2013,4,13,1245.0,1250,-5.0,1552.0,1548,4.0,B6,85,N656JB,JFK,FLL,161.0,1069,12,50,2013-04-13 12:00:00,JetBlue Airways
52530,2013,10,28,1347.0,1343,4.0,1514.0,1514,0.0,UA,643,N849UA,EWR,ORD,120.0,719,13,43,2013-10-28 13:00:00,United Air Lines Inc.
79399,2013,11,26,1205.0,1215,-10.0,1457.0,1531,-34.0,UA,1667,N17719,EWR,SNA,338.0,2434,12,15,2013-11-26 12:00:00,United Air Lines Inc.
196160,2013,5,3,1908.0,1805,63.0,2030.0,1936,54.0,EV,4663,N12567,EWR,BNA,103.0,748,18,5,2013-05-03 18:00:00,ExpressJet Airlines Inc.
59454,2013,11,5,548.0,600,-12.0,643.0,701,-18.0,US,2134,N757UW,LGA,BOS,33.0,184,6,0,2013-11-05 06:00:00,US Airways Inc.
55974,2013,11,1,654.0,700,-6.0,,1015,,B6,23,N805JB,JFK,LAX,,2475,7,0,2013-11-01 07:00:00,JetBlue Airways
47667,2013,10,23,810.0,800,10.0,1117.0,1117,0.0,DL,2431,N930DL,JFK,MIA,163.0,1089,8,0,2013-10-23 08:00:00,Delta Air Lines Inc.
33584,2013,10,8,628.0,630,-2.0,816.0,840,-24.0,US,2085,N174US,LGA,CLT,89.0,544,6,30,2013-10-08 06:00:00,US Airways Inc.
104236,2013,12,23,1849.0,1820,29.0,2209.0,2145,24.0,AA,119,N3BNAA,EWR,LAX,342.0,2454,18,20,2013-12-23 18:00:00,American Airlines Inc.
324795,2013,9,18,653.0,700,-7.0,749.0,806,-17.0,US,2136,N952UW,LGA,BOS,40.0,184,7,0,2013-09-18 07:00:00,US Airways Inc.
133263,2013,2,25,1924.0,1930,-6.0,2028.0,2054,-26.0,YV,3761,N518LR,LGA,IAD,44.0,229,19,30,2013-02-25 19:00:00,Mesa Airlines Inc.
310892,2013,9,3,623.0,630,-7.0,838.0,847,-9.0,B6,211,N641JB,JFK,LAS,286.0,2248,6,30,2013-09-03 06:00:00,JetBlue Airways
204304,2013,5,12,1848.0,1855,-7.0,2013.0,2041,-28.0,EV,5562,N713EV,LGA,BGR,49.0,378,18,55,2013-05-12 18:00:00,ExpressJet Airlines Inc.
246055,2013,6,26,1053.0,1100,-7.0,1216.0,1213,3.0,US,2171,N754UW,LGA,DCA,49.0,214,11,0,2013-06-26 11:00:00,US Airways Inc.
130989,2013,2,23,850.0,855,-5.0,1236.0,1214,22.0,B6,1061,N203JB,JFK,AUS,257.0,1521,8,55,2013-02-23 08:00:00,JetBlue Airways
194034,2013,5,1,1606.0,1608,-2.0,1743.0,1815,-32.0,9E,3412,N931XJ,JFK,RDU,69.0,427,16,8,2013-05-01 16:00:00,Endeavor Air Inc.
234263,2013,6,13,2349.0,2122,147.0,141.0,2315,146.0,EV,4700,N13997,EWR,CLT,87.0,529,21,22,2013-06-13 21:00:00,ExpressJet Airlines Inc.
92362,2013,12,10,,1805,,,2007,,EV,4382,N11191,EWR,DTW,,488,18,5,2013-12-10 18:00:00,ExpressJet Airlines Inc.
318910,2013,9,11,1657.0,1700,-3.0,2007.0,2018,-11.0,DL,95,N727TW,JFK,LAX,307.0,2475,17,0,2013-09-11 17:00:00,Delta Air Lines Inc.
270971,2013,7,22,2237.0,1930,187.0,144.0,2239,185.0,DL,1854,N360NW,LGA,FLL,150.0,1076,19,30,2013-07-22 19:00:00,Delta Air Lines Inc.
167663,2013,4,3,1607.0,1600,7.0,1718.0,1720,-2.0,US,2181,N715UW,LGA,DCA,46.0,214,16,0,2013-04-03 16:00:00,US Airways Inc.
62772,2013,11,8,1202.0,1205,-3.0,1435.0,1452,-17.0,9E,3508,N272PQ,LGA,JAX,122.0,833,12,5,2013-11-08 12:00:00,Endeavor Air Inc.
283439,2013,8,4,1907.0,1915,-8.0,2117.0,2131,-14.0,EV,5268,N710EV,LGA,CLT,81.0,544,19,15,2013-08-04 19:00:00,ExpressJet Airlines Inc.
165336,2013,4,1,923.0,925,-2.0,1050.0,1047,3.0,B6,108,N505JB,JFK,BUF,56.0,301,9,25,2013-04-01 09:00:00,JetBlue Airways
332895,2013,9,26,1659.0,1705,-6.0,1807.0,1828,-21.0,B6,408,N358JB,JFK,PWM,47.0,273,17,5,2013-09-26 17:00:00,JetBlue Airways
32058,2013,10,6,1400.0,1400,0.0,1619.0,1635,-16.0,DL,2247,N920DL,LGA,ATL,114.0,762,14,0,2013-10-06 14:00:00,Delta Air Lines Inc.
161906,2013,3,28,1326.0,1232,54.0,1516.0,1429,47.0,EV,4135,N14125,EWR,CLT,86.0,529,12,32,2013-03-28 12:00:00,ExpressJet Airlines Inc.
94172,2013,12,12,1739.0,1706,33.0,1935.0,1911,24.0,EV,4411,N17115,EWR,MEM,144.0,946,17,6,2013-12-12 17:00:00,ExpressJet Airlines Inc.
194856,2013,5,2,1357.0,1355,2.0,1616.0,1604,12.0,EV,4294,N12922,EWR,SAV,107.0,708,13,55,2013-05-02 13:00:00,ExpressJet Airlines Inc.
26342,2013,1,31,1011.0,900,71.0,1320.0,1227,53.0,DL,120,N624AG,JFK,LAX,338.0,2475,9,0,2013-01-31 09:00:00,Delta Air Lines Inc.
272953,2013,7,24,1859.0,1835,24.0,2027.0,2010,17.0,MQ,3674,N504MQ,LGA,CLE,63.0,419,18,35,2013-07-24 18:00:00,Envoy Air
248281,2013,6,28,1539.0,1325,134.0,1705.0,1500,125.0,MQ,3305,N501MQ,LGA,RDU,70.0,431,13,25,2013-06-28 13:00:00,Envoy Air
110015,2013,12,30,1350.0,1344,6.0,1656.0,1646,10.0,UA,426,N807UA,EWR,MIA,162.0,1085,13,44,2013-12-30 13:00:00,United Air Lines Inc.
153374,2013,3,19,1324.0,1329,-5.0,1507.0,1533,-26.0,EV,4612,N11192,EWR,MSP,142.0,1008,13,29,2013-03-19 13:00:00,ExpressJet Airlines Inc.
188440,2013,4,25,1617.0,1600,17.0,1829.0,1719,70.0,US,2134,N956UW,LGA,BOS,52.0,184,16,0,2013-04-25 16:00:00,US Airways Inc.
25639,2013,1,30,1513.0,1500,13.0,1702.0,1653,9.0,US,720,N181UW,EWR,CLT,88.0,529,15,0,2013-01-30 15:00:00,US Airways Inc.
875,2013,1,2,607.0,610,-3.0,859.0,910,-11.0,AA,1895,N5ELAA,EWR,MIA,151.0,1085,6,10,2013-01-02 06:00:00,American Airlines Inc.
35200,2013,10,9,1716.0,1700,16.0,1831.0,1855,-24.0,AA,199,N3BSAA,JFK,ORD,112.0,740,17,0,2013-10-09 17:00:00,American Airlines Inc.
214032,2013,5,23,700.0,700,0.0,1002.0,1015,-13.0,VX,399,N634VA,JFK,LAX,328.0,2475,7,0,2013-05-23 07:00:00,Virgin America
192677,2013,4,30,855.0,900,-5.0,1217.0,1216,1.0,DL,515,N337NB,LGA,MIA,164.0,1096,9,0,2013-04-30 09:00:00,Delta Air Lines Inc.
224184,2013,6,3,1055.0,1055,0.0,1340.0,1403,-23.0,DL,1275,N3768,JFK,SLC,260.0,1990,10,55,2013-06-03 10:00:00,Delta Air Lines Inc.
136073,2013,2,28,1856.0,1903,-7.0,2004.0,2016,-12.0,EV,4087,N11551,EWR,PWM,48.0,284,19,3,2013-02-28 19:00:00,ExpressJet Airlines Inc.
104455,2013,12,23,,1915,,,2122,,9E,2931,,JFK,PIT,,340,19,15,2013-12-23 19:00:00,Endeavor Air Inc.
331522,2013,9,25,1020.0,1020,0.0,1302.0,1310,-8.0,B6,925,N554JB,JFK,TPA,142.0,1005,10,20,2013-09-25 10:00:00,JetBlue Airways
70196,2013,11,16,1213.0,1215,-2.0,1316.0,1333,-17.0,EV,4214,N13553,EWR,BUF,47.0,282,12,15,2013-11-16 12:00:00,ExpressJet Airlines Inc.
321519,2013,9,14,1309.0,1310,-1.0,1519.0,1535,-16.0,FL,348,N937AT,LGA,ATL,100.0,762,13,10,2013-09-14 13:00:00,AirTran Airways Corporation
23209,2013,1,27,1901.0,1859,2.0,2245.0,2247,-2.0,B6,179,N603JB,JFK,PHX,317.0,2153,18,59,2013-01-27 18:00:00,JetBlue Airways
316557,2013,9,9,924.0,923,1.0,1210.0,1229,-19.0,UA,1581,N39418,EWR,SEA,319.0,2402,9,23,2013-09-09 09:00:00,United Air Lines Inc.
319579,2013,9,12,1145.0,1118,27.0,1447.0,1342,65.0,UA,1507,N11206,LGA,DEN,253.0,1620,11,18,2013-09-12 11:00:00,United Air Lines Inc.
276377,2013,7,28,1325.0,1330,-5.0,1723.0,1625,58.0,B6,505,N507JB,EWR,FLL,169.0,1065,13,30,2013-07-28 13:00:00,JetBlue Airways
5022,2013,1,6,1859.0,1859,0.0,2203.0,2155,8.0,B6,155,N656JB,JFK,MCO,152.0,944,18,59,2013-01-06 18:00:00,JetBlue Airways
201025,2013,5,9,748.0,755,-7.0,954.0,1004,-10.0,9E,3879,N8416B,EWR,CVG,92.0,569,7,55,2013-05-09 07:00:00,Endeavor Air Inc.
185330,2013,4,22,1253.0,1300,-7.0,1557.0,1615,-18.0,VX,165,N638VA,EWR,LAX,341.0,2454,13,0,2013-04-22 13:00:00,Virgin America
323082,2013,9,16,1022.0,1015,7.0,1136.0,1139,-3.0,EV,4187,N10156,EWR,BNA,113.0,748,10,15,2013-09-16 10:00:00,ExpressJet Airlines Inc.
151670,2013,3,17,1657.0,1700,-3.0,1934.0,1933,1.0,DL,1499,N669DN,LGA,ATL,120.0,762,17,0,2013-03-17 17:00:00,Delta Air Lines Inc.
183542,2013,4,20,1239.0,1245,-6.0,1338.0,1350,-12.0,AA,1850,N3FGAA,JFK,BOS,41.0,187,12,45,2013-04-20 12:00:00,American Airlines Inc.
321804,2013,9,14,1923.0,1926,-3.0,2247.0,2246,1.0,UA,754,N503UA,EWR,SFO,331.0,2565,19,26,2013-09-14 19:00:00,United Air Lines Inc.
145446,2013,3,11,556.0,600,-4.0,828.0,830,-2.0,DL,461,N659DL,LGA,ATL,125.0,762,6,0,2013-03-11 06:00:00,Delta Air Lines Inc.
153383,2013,3,19,1333.0,1252,41.0,1500.0,1420,40.0,EV,4106,N26545,EWR,BNA,134.0,748,12,52,2013-03-19 12:00:00,ExpressJet Airlines Inc.
58222,2013,11,3,1731.0,1735,-4.0,2029.0,2055,-26.0,AA,2351,N355AA,JFK,MIA,149.0,1089,17,35,2013-11-03 17:00:00,American Airlines Inc.
147705,2013,3,13,1110.0,1115,-5.0,1229.0,1255,-26.0,WN,292,N233LV,LGA,BNA,117.0,764,11,15,2013-03-13 11:00:00,Southwest Airlines Co.
17502,2013,1,21,835.0,840,-5.0,1144.0,1204,-20.0,B6,553,N746JB,EWR,RSW,162.0,1068,8,40,2013-01-21 08:00:00,JetBlue Airways
195306,2013,5,2,2059.0,2045,14.0,2301.0,2313,-12.0,B6,115,N304JB,JFK,MSY,159.0,1182,20,45,2013-05-02 20:00:00,JetBlue Airways
228936,2013,6,8,912.0,918,-6.0,1150.0,1204,-14.0,B6,183,N509JB,JFK,MCO,143.0,944,9,18,2013-06-08 09:00:00,JetBlue Airways
19992,2013,1,23,2151.0,2159,-8.0,2258.0,2315,-17.0,EV,4162,N16541,EWR,BTV,48.0,266,21,59,2013-01-23 21:00:00,ExpressJet Airlines Inc.
198582,2013,5,6,1548.0,1452,56.0,1747.0,1709,38.0,B6,119,N193JB,JFK,MSY,156.0,1182,14,52,2013-05-06 14:00:00,JetBlue Airways
158109,2013,3,24,1523.0,1530,-7.0,1710.0,1725,-15.0,MQ,4146,N625MQ,JFK,CMH,81.0,483,15,30,2013-03-24 15:00:00,Envoy Air
328781,2013,9,22,1358.0,1359,-1.0,1658.0,1703,-5.0,B6,213,N524JB,JFK,LGB,338.0,2465,13,59,2013-09-22 13:00:00,JetBlue Airways
147806,2013,3,13,1307.0,1315,-8.0,1500.0,1520,-20.0,MQ,4564,N717MQ,LGA,DTW,81.0,502,13,15,2013-03-13 13:00:00,Envoy Air
48858,2013,10,24,1153.0,1159,-6.0,1502.0,1514,-12.0,AA,1256,N3AKAA,LGA,MIA,170.0,1096,11,59,2013-10-24 11:00:00,American Airlines Inc.
50476,2013,10,26,623.0,625,-2.0,921.0,935,-14.0,WN,1066,N925WN,EWR,HOU,208.0,1411,6,25,2013-10-26 06:00:00,Southwest Airlines Co.
270527,2013,7,22,1152.0,1153,-1.0,1410.0,1421,-11.0,EV,4679,N14153,EWR,JAX,114.0,820,11,53,2013-07-22 11:00:00,ExpressJet Airlines Inc.
197822,2013,5,5,1856.0,1900,-4.0,2051.0,2100,-9.0,US,1491,N107US,LGA,CLT,87.0,544,19,0,2013-05-05 19:00:00,US Airways Inc.
319862,2013,9,12,2009.0,1347,382.0,2317.0,1631,406.0,UA,431,N446UA,EWR,DFW,178.0,1372,13,47,2013-09-12 13:00:00,United Air Lines Inc.
253182,2013,7,3,1931.0,1800,91.0,2155.0,2039,76.0,DL,61,N641DL,LGA,ATL,112.0,762,18,0,2013-07-03 18:00:00,Delta Air Lines Inc.
244806,2013,6,25,631.0,634,-3.0,824.0,845,-21.0,EV,4122,N12564,EWR,SDF,94.0,642,6,34,2013-06-25 06:00:00,ExpressJet Airlines Inc.
101598,2013,12,20,1915.0,1915,0.0,2207.0,2219,-12.0,DL,2159,N909DE,JFK,MCO,137.0,944,19,15,2013-12-20 19:00:00,Delta Air Lines Inc.
71225,2013,11,17,1757.0,1745,12.0,2128.0,2104,24.0,UA,1692,N37434,EWR,SAN,343.0,2425,17,45,2013-11-17 17:00:00,United Air Lines Inc.
56647,2013,11,1,1839.0,1804,35.0,2104.0,2034,30.0,DL,926,N361NW,EWR,ATL,112.0,746,18,4,2013-11-01 18:00:00,Delta Air Lines Inc.
130195,2013,2,22,1125.0,1130,-5.0,1346.0,1334,12.0,US,1625,N173US,LGA,CLT,104.0,544,11,30,2013-02-22 11:00:00,US Airways Inc.
16732,2013,1,20,1014.0,1025,-11.0,1314.0,1231,43.0,EV,5026,N708EV,EWR,DTW,104.0,488,10,25,2013-01-20 10:00:00,ExpressJet Airlines Inc.
72267,2013,11,18,1833.0,1837,-4.0,1956.0,2009,-13.0,B6,2202,N334JB,JFK,BUF,64.0,301,18,37,2013-11-18 18:00:00,JetBlue Airways
98274,2013,12,17,1215.0,1203,12.0,1602.0,1504,58.0,UA,488,N529UA,EWR,IAH,202.0,1400,12,3,2013-12-17 12:00:00,United Air Lines Inc.
40741,2013,10,15,1732.0,1735,-3.0,1929.0,1946,-17.0,YV,2751,N931LR,LGA,CLT,84.0,544,17,35,2013-10-15 17:00:00,Mesa Airlines Inc.
124054,2013,2,15,1505.0,1505,0.0,1958.0,2000,-2.0,B6,703,N809JB,JFK,SJU,209.0,1598,15,5,2013-02-15 15:00:00,JetBlue Airways
300717,2013,8,22,1826.0,1819,7.0,2107.0,2118,-11.0,B6,153,N591JB,JFK,PBI,136.0,1028,18,19,2013-08-22 18:00:00,JetBlue Airways
218352,2013,5,28,646.0,645,1.0,849.0,914,-25.0,UA,1625,N26215,EWR,DEN,226.0,1605,6,45,2013-05-28 06:00:00,United Air Lines Inc.
246668,2013,6,26,2244.0,2245,-1.0,50.0,3,47.0,B6,486,N294JB,JFK,ROC,49.0,264,22,45,2013-06-26 22:00:00,JetBlue Airways
181021,2013,4,17,1850.0,1615,155.0,2105.0,1840,145.0,MQ,4657,N537MQ,LGA,ATL,113.0,762,16,15,2013-04-17 16:00:00,Envoy Air
123356,2013,2,14,1856.0,1903,-7.0,2014.0,2022,-8.0,EV,4131,N14105,EWR,RIC,57.0,277,19,3,2013-02-14 19:00:00,ExpressJet Airlines Inc.
187010,2013,4,24,752.0,759,-7.0,1049.0,1109,-20.0,AA,2267,N3EUAA,LGA,MIA,152.0,1096,7,59,2013-04-24 07:00:00,American Airlines Inc.
7145,2013,1,9,756.0,759,-3.0,1108.0,1115,-7.0,UA,1539,N16732,EWR,DFW,236.0,1372,7,59,2013-01-09 07:00:00,United Air Lines Inc.
328577,2013,9,22,948.0,940,8.0,1057.0,1110,-13.0,WN,102,N766SW,LGA,MDW,106.0,725,9,40,2013-09-22 09:00:00,Southwest Airlines Co.
106487,2013,12,26,1519.0,1449,30.0,1824.0,1757,27.0,UA,788,N471UA,EWR,FLL,159.0,1065,14,49,2013-12-26 14:00:00,United Air Lines Inc.
779,2013,1,1,2050.0,1959,51.0,2229.0,2144,45.0,MQ,4423,N853MQ,JFK,RDU,83.0,427,19,59,2013-01-01 19:00:00,Envoy Air
31216,2013,10,5,1124.0,1130,-6.0,1324.0,1329,-5.0,EV,5211,N137EV,EWR,MSP,149.0,1008,11,30,2013-10-05 11:00:00,ExpressJet Airlines Inc.
178925,2013,4,15,1618.0,1620,-2.0,1906.0,1923,-17.0,B6,157,N766JB,JFK,MCO,133.0,944,16,20,2013-04-15 16:00:00,JetBlue Airways
155900,2013,3,22,558.0,600,-2.0,901.0,856,5.0,B6,507,N766JB,EWR,FLL,154.0,1065,6,0,2013-03-22 06:00:00,JetBlue Airways
134763,2013,2,27,1357.0,1359,-2.0,1639.0,1638,1.0,DL,2043,N364NB,JFK,ATL,121.0,760,13,59,2013-02-27 13:00:00,Delta Air Lines Inc.
284320,2013,8,5,1710.0,1711,-1.0,2022.0,2039,-17.0,B6,167,N638JB,JFK,OAK,351.0,2576,17,11,2013-08-05 17:00:00,JetBlue Airways
216748,2013,5,26,854.0,855,-1.0,1059.0,1120,-21.0,MQ,4619,N506MQ,LGA,ATL,103.0,762,8,55,2013-05-26 08:00:00,Envoy Air
233270,2013,6,12,2021.0,1903,78.0,2158.0,2025,93.0,EV,4191,N16911,EWR,BNA,106.0,748,19,3,2013-06-12 19:00:00,ExpressJet Airlines Inc.
53346,2013,10,29,1023.0,951,32.0,1244.0,1207,37.0,UA,256,N454UA,EWR,DEN,243.0,1605,9,51,2013-10-29 09:00:00,United Air Lines Inc.
170095,2013,4,6,745.0,750,-5.0,918.0,920,-2.0,WN,2059,N759GS,LGA,BNA,112.0,764,7,50,2013-04-06 07:00:00,Southwest Airlines Co.
112258,2013,2,2,622.0,630,-8.0,746.0,810,-24.0,AA,303,N3AXAA,LGA,ORD,116.0,733,6,30,2013-02-02 06:00:00,American Airlines Inc.
251922,2013,7,2,1453.0,1455,-2.0,1722.0,1710,12.0,DL,127,N302NB,JFK,DTW,87.0,509,14,55,2013-07-02 14:00:00,Delta Air Lines Inc.
45673,2013,10,21,739.0,737,2.0,920.0,915,5.0,EV,3821,N13908,EWR,GSO,83.0,445,7,37,2013-10-21 07:00:00,ExpressJet Airlines Inc.
234034,2013,6,13,1759.0,1800,-1.0,2027.0,1950,37.0,MQ,3526,N1EAMQ,LGA,CMH,71.0,479,18,0,2013-06-13 18:00:00,Envoy Air
246682,2013,6,26,2337.0,2130,127.0,238.0,14,144.0,B6,1371,N590JB,LGA,FLL,150.0,1076,21,30,2013-06-26 21:00:00,JetBlue Airways
49834,2013,10,25,1135.0,1140,-5.0,1418.0,1430,-12.0,UA,1618,N16703,EWR,TPA,147.0,997,11,40,2013-10-25 11:00:00,United Air Lines Inc.
236204,2013,6,16,646.0,651,-5.0,845.0,855,-10.0,UA,311,N564UA,EWR,DEN,223.0,1605,6,51,2013-06-16 06:00:00,United Air Lines Inc.
172742,2013,4,9,656.0,700,-4.0,1005.0,1027,-22.0,DL,1415,N647DL,JFK,SLC,281.0,1990,7,0,2013-04-09 07:00:00,Delta Air Lines Inc.
247366,2013,6,27,1635.0,1633,2.0,2014.0,1916,58.0,UA,1178,N18112,EWR,IAH,184.0,1400,16,33,2013-06-27 16:00:00,United Air Lines Inc.
283166,2013,8,4,1500.0,1505,-5.0,1639.0,1638,1.0,UA,1285,N17719,EWR,ORD,119.0,719,15,5,2013-08-04 15:00:00,United Air Lines Inc.
280975,2013,8,2,700.0,705,-5.0,810.0,820,-10.0,EV,4522,N12172,EWR,BNA,109.0,748,7,5,2013-08-02 07:00:00,ExpressJet Airlines Inc.
135766,2013,2,28,1428.0,1430,-2.0,1729.0,1725,4.0,UA,388,N801UA,EWR,IAH,212.0,1400,14,30,2013-02-28 14:00:00,United Air Lines Inc.
95515,2013,12,14,815.0,830,-15.0,1100.0,1040,20.0,EV,4638,N19554,EWR,CVG,108.0,569,8,30,2013-12-14 08:00:00,ExpressJet Airlines Inc.
4435,2013,1,6,807.0,810,-3.0,914.0,925,-11.0,AA,1838,N3HPAA,JFK,BOS,42.0,187,8,10,2013-01-06 08:00:00,American Airlines Inc.
324570,2013,9,17,1858.0,1900,-2.0,2100.0,2131,-31.0,DL,2454,N3733Z,JFK,DEN,212.0,1626,19,0,2013-09-17 19:00:00,Delta Air Lines Inc.
268963,2013,7,20,1700.0,1700,0.0,1831.0,1845,-14.0,MQ,3216,N925MQ,JFK,ORF,49.0,290,17,0,2013-07-20 17:00:00,Envoy Air
153566,2013,3,19,1638.0,1540,58.0,1851.0,1748,63.0,EV,4352,N11536,EWR,CVG,108.0,569,15,40,2013-03-19 15:00:00,ExpressJet Airlines Inc.
129644,2013,2,21,1827.0,1835,-8.0,1930.0,1950,-20.0,MQ,3944,N679MQ,JFK,BWI,35.0,184,18,35,2013-02-21 18:00:00,Envoy Air
105826,2013,12,25,1843.0,1804,39.0,2141.0,2113,28.0,UA,1416,N37427,EWR,IAH,208.0,1400,18,4,2013-12-25 18:00:00,United Air Lines Inc.
106,2013,1,1,800.0,810,-10.0,949.0,955,-6.0,MQ,4406,N828MQ,JFK,RDU,80.0,427,8,10,2013-01-01 08:00:00,Envoy Air
97795,2013,12,16,1934.0,1820,74.0,2249.0,2145,64.0,AA,119,N3GLAA,EWR,LAX,338.0,2454,18,20,2013-12-16 18:00:00,American Airlines Inc.
61270,2013,11,6,1933.0,1940,-7.0,2228.0,2243,-15.0,B6,1271,N644JB,LGA,FLL,145.0,1076,19,40,2013-11-06 19:00:00,JetBlue Airways
81180,2013,11,28,827.0,830,-3.0,1046.0,1052,-6.0,DL,1743,N727TW,JFK,ATL,105.0,760,8,30,2013-11-28 08:00:00,Delta Air Lines Inc.
305559,2013,8,27,2107.0,2116,-9.0,2238.0,2249,-11.0,B6,702,N190JB,JFK,BUF,56.0,301,21,16,2013-08-27 21:00:00,JetBlue Airways
67093,2013,11,13,805.0,814,-9.0,1007.0,1042,-35.0,EV,4364,N10156,EWR,MCI,140.0,1092,8,14,2013-11-13 08:00:00,ExpressJet Airlines Inc.
247188,2013,6,27,1306.0,1259,7.0,1537.0,1534,3.0,DL,781,N915DE,LGA,ATL,110.0,762,12,59,2013-06-27 12:00:00,Delta Air Lines Inc.
308371,2013,8,30,1911.0,1825,46.0,2035.0,2009,26.0,EV,5207,N744EV,LGA,BGR,59.0,378,18,25,2013-08-30 18:00:00,ExpressJet Airlines Inc.
86536,2013,12,4,1257.0,1300,-3.0,1436.0,1428,8.0,UA,1734,N33132,EWR,ORD,137.0,719,13,0,2013-12-04 13:00:00,United Air Lines Inc.
124178,2013,2,15,1658.0,1700,-2.0,1759.0,1813,-14.0,US,2136,N944UW,LGA,BOS,38.0,184,17,0,2013-02-15 17:00:00,US Airways Inc.
177739,2013,4,14,1256.0,1305,-9.0,1440.0,1455,-15.0,MQ,4426,N720MQ,LGA,CMH,79.0,479,13,5,2013-04-14 13:00:00,Envoy Air
269698,2013,7,21,1508.0,1511,-3.0,1722.0,1728,-6.0,UA,536,N559UA,LGA,DEN,224.0,1620,15,11,2013-07-21 15:00:00,United Air Lines Inc.
318981,2013,9,11,1823.0,1825,-2.0,2253.0,2121,92.0,DL,1576,N3749D,JFK,SAN,304.0,2446,18,25,2013-09-11 18:00:00,Delta Air Lines Inc.
266788,2013,7,18,1155.0,1205,-10.0,1425.0,1430,-5.0,MQ,3658,N520MQ,LGA,ATL,111.0,762,12,5,2013-07-18 12:00:00,Envoy Air
310234,2013,9,2,1100.0,1055,5.0,1401.0,1358,3.0,B6,971,N633JB,LGA,FLL,156.0,1076,10,55,2013-09-02 10:00:00,JetBlue Airways
168297,2013,4,4,943.0,950,-7.0,1211.0,1205,6.0,9E,4060,N8965E,LGA,DAY,95.0,549,9,50,2013-04-04 09:00:00,Endeavor Air Inc.
113786,2013,2,4,640.0,636,4.0,926.0,945,-19.0,UA,1701,N12216,EWR,FLL,151.0,1065,6,36,2013-02-04 06:00:00,United Air Lines Inc.
91608,2013,12,10,635.0,640,-5.0,806.0,805,1.0,WN,1121,N733SA,LGA,MKE,128.0,738,6,40,2013-12-10 06:00:00,Southwest Airlines Co.
131864,2013,2,24,1151.0,1155,-4.0,1249.0,1304,-15.0,9E,3289,N924XJ,JFK,BOS,40.0,187,11,55,2013-02-24 11:00:00,Endeavor Air Inc.
326847,2013,9,20,811.0,815,-4.0,1043.0,1105,-22.0,B6,183,N527JB,JFK,MCO,119.0,944,8,15,2013-09-20 08:00:00,JetBlue Airways
41466,2013,10,16,1354.0,1355,-1.0,1549.0,1550,-1.0,MQ,3567,N526MQ,LGA,CLT,81.0,544,13,55,2013-10-16 13:00:00,Envoy Air
23222,2013,1,27,1920.0,1920,0.0,2343.0,2258,45.0,DL,6,N3771K,JFK,SLC,300.0,1990,19,20,2013-01-27 19:00:00,Delta Air Lines Inc.
267650,2013,7,19,903.0,840,23.0,1111.0,1100,11.0,MQ,3419,N527MQ,LGA,ATL,101.0,762,8,40,2013-07-19 08:00:00,Envoy Air
213450,2013,5,22,1418.0,1415,3.0,1600.0,1619,-19.0,B6,1275,N197JB,JFK,CHS,89.0,636,14,15,2013-05-22 14:00:00,JetBlue Airways
239126,2013,6,19,652.0,655,-3.0,754.0,815,-21.0,WN,428,N701GS,LGA,MKE,106.0,738,6,55,2013-06-19 06:00:00,Southwest Airlines Co.
46173,2013,10,21,1552.0,1555,-3.0,1811.0,1805,6.0,MQ,3075,N604MQ,JFK,CVG,109.0,589,15,55,2013-10-21 15:00:00,Envoy Air
172173,2013,4,8,1436.0,1440,-4.0,1732.0,1753,-21.0,DL,1779,N924DL,LGA,FLL,148.0,1076,14,40,2013-04-08 14:00:00,Delta Air Lines Inc.
23177,2013,1,27,1831.0,1840,-9.0,2052.0,2049,3.0,DL,2131,N337NW,LGA,DTW,104.0,502,18,40,2013-01-27 18:00:00,Delta Air Lines Inc.
100966,2013,12,20,815.0,800,15.0,1106.0,1026,40.0,UA,339,N419UA,EWR,DEN,257.0,1605,8,0,2013-12-20 08:00:00,United Air Lines Inc.
43839,2013,10,18,2001.0,2001,0.0,2332.0,2248,44.0,B6,65,N635JB,JFK,ABQ,302.0,1826,20,1,2013-10-18 20:00:00,JetBlue Airways
153272,2013,3,19,1100.0,1100,0.0,1415.0,1414,1.0,DL,930,N929DL,LGA,FLL,159.0,1076,11,0,2013-03-19 11:00:00,Delta Air Lines Inc.
192084,2013,4,29,1604.0,1559,5.0,1906.0,1906,0.0,UA,1242,N77510,EWR,FLL,164.0,1065,15,59,2013-04-29 15:00:00,United Air Lines Inc.
224449,2013,6,3,1554.0,1600,-6.0,1930.0,1925,5.0,AA,1467,N3HMAA,LGA,MIA,173.0,1096,16,0,2013-06-03 16:00:00,American Airlines Inc.
